"dep","dur","mem","jour","temp","prec","pointe"
2021-10-15 18:47:53,844,0,"vendredi",18.4,0,2
2021-10-29 17:18:41,1150,0,"vendredi",7.8,0,2
2021-10-15 17:20:47,377,0,"vendredi",18.4,0,2
2021-10-01 18:07:07,271,0,"vendredi",12.5,0,2
2021-05-10 07:46:46,297,0,"lundi",11.4,0,1
2021-05-31 09:17:37,1773,0,"lundi",15.7,0,1
2021-05-24 09:32:25,2288,0,"lundi",14.4,0,1
2021-05-24 06:08:22,917,0,"lundi",14.4,0,1
2021-05-31 08:11:24,2268,0,"lundi",15.7,0,1
2021-05-24 14:15:21,2364,0,"lundi",14.4,0,3
2021-05-31 22:06:28,159,0,"lundi",15.7,0,3
2021-05-24 14:32:00,879,0,"lundi",14.4,0,3
2021-05-17 19:40:09,1760,0,"lundi",17.9,0.2,3
2021-05-17 13:01:49,435,0,"lundi",17.9,0.2,3
2021-05-31 16:11:58,597,0,"lundi",15.7,0,2
2021-05-03 17:14:59,3290,0,"lundi",7.6,0,2
2021-05-24 18:48:34,292,0,"lundi",14.4,0,2
2021-05-17 15:52:24,795,0,"lundi",17.9,0.2,2
2021-05-17 15:17:33,535,0,"lundi",17.9,0.2,2
2021-06-28 08:46:28,261,0,"lundi",27,2.3,1
2021-06-21 09:45:34,971,0,"lundi",24.1,2.9,1
2021-06-14 09:11:25,1508,0,"lundi",20.6,7.8,1
2021-06-14 09:08:38,651,0,"lundi",20.6,7.8,1
2021-06-21 09:02:31,586,0,"lundi",24.1,2.9,1
2021-06-14 22:08:56,674,0,"lundi",20.6,7.8,3
2021-06-14 13:50:45,806,0,"lundi",20.6,7.8,3
2021-06-21 20:17:16,1325,0,"lundi",24.1,2.9,3
2021-06-07 10:56:49,1020,0,"lundi",27.6,0,3
2021-06-28 14:43:57,491,0,"lundi",27,2.3,3
2021-06-28 18:30:26,429,0,"lundi",27,2.3,2
2021-06-21 17:52:41,2705,0,"lundi",24.1,2.9,2
2021-06-21 16:39:40,1476,0,"lundi",24.1,2.9,2
2021-06-07 16:51:50,1704,0,"lundi",27.6,0,2
2021-06-14 17:55:42,1469,0,"lundi",20.6,7.8,2
2021-07-12 09:09:09,167,0,"lundi",23.1,0,1
2021-07-12 08:54:58,486,0,"lundi",23.1,0,1
2021-07-26 07:40:08,399,0,"lundi",23.5,0,1
2021-07-26 08:39:42,1642,0,"lundi",23.5,0,1
2021-07-05 06:43:59,370,0,"lundi",20.2,0,1
2021-07-19 10:08:19,738,0,"lundi",23.3,0,3
2021-07-26 00:00:49,954,0,"lundi",23.5,0,3
2021-07-12 20:44:30,1013,0,"lundi",23.1,0,3
2021-07-26 12:57:39,2332,0,"lundi",23.5,0,3
2021-07-26 10:39:56,937,0,"lundi",23.5,0,3
2021-07-05 18:33:15,845,0,"lundi",20.2,0,2
2021-07-05 15:03:25,446,0,"lundi",20.2,0,2
2021-07-05 17:40:56,1972,0,"lundi",20.2,0,2
2021-07-12 18:30:05,533,0,"lundi",23.1,0,2
2021-07-19 15:53:44,617,0,"lundi",23.3,0,2
2021-08-23 09:13:45,552,0,"lundi",26.7,0,1
2021-08-16 08:53:08,469,0,"lundi",19.5,0,1
2021-08-16 08:04:19,446,0,"lundi",19.5,0,1
2021-08-09 08:18:08,382,0,"lundi",25.2,0.2,1
2021-08-16 08:45:38,843,0,"lundi",19.5,0,1
2021-08-23 19:39:35,77,0,"lundi",26.7,0,3
2021-08-02 20:15:46,1057,0,"lundi",18.8,0,3
2021-08-02 01:41:53,2938,0,"lundi",18.8,0,3
2021-08-23 11:17:18,1792,0,"lundi",26.7,0,3
2021-08-02 12:01:31,1127,0,"lundi",18.8,0,3
2021-08-30 17:28:24,566,0,"lundi",24.8,5.3,2
2021-08-23 18:51:36,1348,0,"lundi",26.7,0,2
2021-08-16 15:18:48,920,0,"lundi",19.5,0,2
2021-08-30 17:38:19,4339,0,"lundi",24.8,5.3,2
2021-08-02 18:08:00,1218,0,"lundi",18.8,0,2
2021-09-13 08:36:56,983,0,"lundi",17.3,0.2,1
2021-09-20 09:27:20,569,0,"lundi",17.3,0,1
2021-09-06 09:43:02,1893,0,"lundi",17.4,6.3,1
2021-09-13 08:23:13,942,0,"lundi",17.3,0.2,1
2021-09-20 09:47:26,906,0,"lundi",17.3,0,1
2021-09-27 21:22:38,449,0,"lundi",13.6,3.1,3
2021-09-06 19:48:18,106,0,"lundi",17.4,6.3,3
2021-09-20 19:10:00,1231,0,"lundi",17.3,0,3
2021-09-20 21:41:15,381,0,"lundi",17.3,0,3
2021-09-06 14:22:35,1047,0,"lundi",17.4,6.3,3
2021-09-27 15:20:49,827,0,"lundi",13.6,3.1,2
2021-09-20 16:49:37,1279,0,"lundi",17.3,0,2
2021-09-27 16:03:01,616,0,"lundi",13.6,3.1,2
2021-09-06 15:01:35,390,0,"lundi",17.4,6.3,2
2021-09-06 18:51:06,1662,0,"lundi",17.4,6.3,2
2021-10-25 09:41:52,470,0,"lundi",6.5,0.5,1
2021-10-25 09:00:13,322,0,"lundi",6.5,0.5,1
2021-10-25 08:44:02,201,0,"lundi",6.5,0.5,1
2021-10-18 09:33:40,1426,0,"lundi",9.7,0.7,1
2021-10-04 09:17:01,203,0,"lundi",12.2,0,1
2021-10-11 19:13:05,346,0,"lundi",18.4,0,3
2021-10-11 21:17:01,1043,0,"lundi",18.4,0,3
2021-10-11 04:26:21,322,0,"lundi",18.4,0,3
2021-10-18 12:25:16,318,0,"lundi",9.7,0.7,3
2021-10-11 00:42:52,236,0,"lundi",18.4,0,3
2021-10-11 18:14:39,497,0,"lundi",18.4,0,2
2021-10-11 17:20:29,3199,0,"lundi",18.4,0,2
2021-10-04 18:00:42,1294,0,"lundi",12.2,0,2
2021-10-11 18:32:03,1198,0,"lundi",18.4,0,2
2021-10-11 15:48:09,987,0,"lundi",18.4,0,2
2021-05-29 06:27:11,140,0,"samedi",11.4,0,1
2021-05-01 08:32:25,735,0,"samedi",5.9,0,1
2021-05-22 07:49:05,548,0,"samedi",23.6,0.3,1
2021-05-08 07:16:09,1428,0,"samedi",11.7,0,1
2021-05-01 07:19:48,332,0,"samedi",5.9,0,1
2021-05-29 14:32:08,2802,0,"samedi",11.4,0,3
2021-05-15 13:24:38,2138,0,"samedi",17.7,0.2,3
2021-05-29 14:16:46,1063,0,"samedi",11.4,0,3
2021-05-08 11:15:44,1295,0,"samedi",11.7,0,3
2021-05-08 10:49:00,388,0,"samedi",11.7,0,3
2021-05-22 17:53:28,5357,0,"samedi",23.6,0.3,2
2021-05-15 16:28:55,1166,0,"samedi",17.7,0.2,2
2021-05-08 15:52:23,209,0,"samedi",11.7,0,2
2021-05-22 17:44:42,612,0,"samedi",23.6,0.3,2
2021-05-01 17:14:47,718,0,"samedi",5.9,0,2
2021-06-05 09:42:31,993,0,"samedi",22.4,14.2,1
2021-06-12 08:15:38,144,0,"samedi",19.3,0,1
2021-06-19 08:26:26,1624,0,"samedi",20.7,1.9,1
2021-06-05 09:36:54,554,0,"samedi",22.4,14.2,1
2021-06-26 08:30:10,567,0,"samedi",21.4,20.8,1
2021-06-05 14:42:28,1084,0,"samedi",22.4,14.2,3
2021-06-19 00:05:12,293,0,"samedi",20.7,1.9,3
2021-06-12 11:31:13,968,0,"samedi",19.3,0,3
2021-06-05 14:17:21,726,0,"samedi",22.4,14.2,3
2021-06-26 01:40:30,437,0,"samedi",21.4,20.8,3
2021-06-12 15:55:17,1193,0,"samedi",19.3,0,2
2021-06-19 16:27:57,422,0,"samedi",20.7,1.9,2
2021-06-26 15:47:30,365,0,"samedi",21.4,20.8,2
2021-06-19 15:40:13,924,0,"samedi",20.7,1.9,2
2021-06-19 17:40:50,1232,0,"samedi",20.7,1.9,2
2021-07-17 07:00:31,1014,0,"samedi",21.7,0,1
2021-07-17 09:04:54,962,0,"samedi",21.7,0,1
2021-07-17 08:51:28,230,0,"samedi",21.7,0,1
2021-07-10 09:33:33,1397,0,"samedi",19,0,1
2021-07-17 09:44:18,868,0,"samedi",21.7,0,1
2021-07-31 19:04:07,1265,0,"samedi",17.9,0,3
2021-07-10 11:04:08,522,0,"samedi",19,0,3
2021-07-10 11:27:08,1742,0,"samedi",19,0,3
2021-07-03 00:48:46,656,0,"samedi",16.5,0,3
2021-07-10 23:17:43,873,0,"samedi",19,0,3
2021-07-31 18:00:16,1745,0,"samedi",17.9,0,2
2021-07-17 18:03:35,375,0,"samedi",21.7,0,2
2021-07-24 18:11:52,275,0,"samedi",21.9,0.6,2
2021-07-10 18:18:39,473,0,"samedi",19,0,2
2021-07-17 17:37:08,1849,0,"samedi",21.7,0,2
2021-08-28 06:11:25,484,0,"samedi",18.9,0,1
2021-08-28 09:48:04,594,0,"samedi",18.9,0,1
2021-08-28 09:14:48,1439,0,"samedi",18.9,0,1
2021-08-21 09:35:56,492,0,"samedi",27.5,0,1
2021-08-21 08:20:03,557,0,"samedi",27.5,0,1
2021-08-28 13:26:31,1348,0,"samedi",18.9,0,3
2021-08-07 14:38:30,1778,0,"samedi",23.6,0.8,3
2021-08-21 20:19:07,1479,0,"samedi",27.5,0,3
2021-08-07 20:09:49,974,0,"samedi",23.6,0.8,3
2021-08-28 11:36:21,510,0,"samedi",18.9,0,3
2021-08-14 16:02:43,527,0,"samedi",20.9,0.2,2
2021-08-07 16:38:22,341,0,"samedi",23.6,0.8,2
2021-08-21 18:20:11,1431,0,"samedi",27.5,0,2
2021-08-21 15:07:22,1785,0,"samedi",27.5,0,2
2021-08-21 16:00:52,2626,0,"samedi",27.5,0,2
2021-09-11 06:35:17,1240,0,"samedi",18.4,0,1
2021-09-25 08:34:33,933,0,"samedi",16.7,0,1
2021-09-04 06:49:26,682,0,"samedi",19,0,1
2021-09-25 09:25:33,335,0,"samedi",16.7,0,1
2021-09-04 07:46:35,691,0,"samedi",19,0,1
2021-09-04 22:24:30,121,0,"samedi",19,0,3
2021-09-18 22:42:45,1809,0,"samedi",18.7,0,3
2021-09-11 03:19:00,969,0,"samedi",18.4,0,3
2021-09-18 13:13:33,403,0,"samedi",18.7,0,3
2021-09-25 11:48:55,983,0,"samedi",16.7,0,3
2021-09-25 18:15:34,1762,0,"samedi",16.7,0,2
2021-09-18 17:49:04,3903,0,"samedi",18.7,0,2
2021-09-11 17:38:22,480,0,"samedi",18.4,0,2
2021-09-25 15:48:57,458,0,"samedi",16.7,0,2
2021-09-25 16:55:50,1162,0,"samedi",16.7,0,2
2021-10-16 09:29:40,1449,0,"samedi",15.8,18.7,1
2021-10-09 07:25:42,1938,0,"samedi",16,0,1
2021-10-09 09:49:25,756,0,"samedi",16,0,1
2021-10-09 07:57:44,398,0,"samedi",16,0,1
2021-10-16 09:48:52,228,0,"samedi",15.8,18.7,1
2021-10-09 13:48:54,316,0,"samedi",16,0,3
2021-10-23 19:23:23,446,0,"samedi",4.9,0,3
2021-10-16 01:31:00,2086,0,"samedi",15.8,18.7,3
2021-10-16 01:53:22,2328,0,"samedi",15.8,18.7,3
2021-10-16 00:08:49,1425,0,"samedi",15.8,18.7,3
2021-10-09 16:57:44,321,0,"samedi",16,0,2
2021-10-02 18:47:37,393,0,"samedi",11.9,11.4,2
2021-10-09 15:16:32,1005,0,"samedi",16,0,2
2021-10-30 17:10:38,1722,0,"samedi",8.2,11.6,2
2021-10-09 15:41:34,2336,0,"samedi",16,0,2
2021-05-16 07:04:25,380,0,"dimanche",15.8,0.3,1
2021-05-23 08:31:33,901,0,"dimanche",15.8,0.5,1
2021-05-09 09:58:10,711,0,"dimanche",11.4,0,1
2021-05-16 09:54:46,579,0,"dimanche",15.8,0.3,1
2021-05-30 08:36:52,1048,0,"dimanche",13.6,0.9,1
2021-05-02 14:11:08,488,0,"dimanche",10,0,3
2021-05-30 10:41:54,942,0,"dimanche",13.6,0.9,3
2021-05-16 11:18:14,831,0,"dimanche",15.8,0.3,3
2021-05-09 19:02:22,1690,0,"dimanche",11.4,0,3
2021-05-23 11:26:48,785,0,"dimanche",15.8,0.5,3
2021-05-23 18:45:12,648,0,"dimanche",15.8,0.5,2
2021-05-16 16:57:10,1042,0,"dimanche",15.8,0.3,2
2021-05-09 16:15:11,496,0,"dimanche",11.4,0,2
2021-05-23 17:58:31,836,0,"dimanche",15.8,0.5,2
2021-05-09 17:41:12,2492,0,"dimanche",11.4,0,2
2021-06-13 09:27:25,611,0,"dimanche",21.6,2.8,1
2021-06-20 09:25:21,445,0,"dimanche",21.8,0,1
2021-06-06 08:36:35,930,0,"dimanche",24.5,0,1
2021-06-20 07:09:42,553,0,"dimanche",21.8,0,1
2021-06-27 06:24:24,1422,0,"dimanche",26.9,0,1
2021-06-20 12:36:37,1107,0,"dimanche",21.8,0,3
2021-06-06 23:27:54,456,0,"dimanche",24.5,0,3
2021-06-13 21:08:36,2769,0,"dimanche",21.6,2.8,3
2021-06-06 21:04:08,1212,0,"dimanche",24.5,0,3
2021-06-20 14:04:39,2013,0,"dimanche",21.8,0,3
2021-06-27 17:57:01,803,0,"dimanche",26.9,0,2
2021-06-20 15:09:45,361,0,"dimanche",21.8,0,2
2021-06-20 16:31:41,2294,0,"dimanche",21.8,0,2
2021-06-27 17:50:06,3369,0,"dimanche",26.9,0,2
2021-06-06 16:00:57,1276,0,"dimanche",24.5,0,2
2021-07-18 07:56:18,1017,0,"dimanche",21.8,0,1
2021-07-11 08:46:12,710,0,"dimanche",21,0,1
2021-07-25 09:56:42,3045,0,"dimanche",22.8,13.9,1
2021-07-04 06:29:17,391,0,"dimanche",18.4,0,1
2021-07-04 09:36:05,673,0,"dimanche",18.4,0,1
2021-07-18 14:13:24,848,0,"dimanche",21.8,0,3
2021-07-18 19:34:51,596,0,"dimanche",21.8,0,3
2021-07-11 13:28:00,1990,0,"dimanche",21,0,3
2021-07-18 22:40:53,776,0,"dimanche",21.8,0,3
2021-07-04 10:37:29,668,0,"dimanche",18.4,0,3
2021-07-04 15:39:03,1314,0,"dimanche",18.4,0,2
2021-07-18 15:29:52,1081,0,"dimanche",21.8,0,2
2021-07-18 18:33:27,2207,0,"dimanche",21.8,0,2
2021-07-11 17:37:53,2491,0,"dimanche",21,0,2
2021-07-11 15:43:31,1306,0,"dimanche",21,0,2
2021-08-22 08:36:48,1500,0,"dimanche",28.2,0,1
2021-08-01 09:56:31,585,0,"dimanche",16.9,0,1
2021-08-29 07:32:02,1358,0,"dimanche",19.3,6.5,1
2021-08-08 09:13:15,1345,0,"dimanche",24,0,1
2021-08-15 09:53:26,992,0,"dimanche",18.2,0,1
2021-08-08 11:37:48,897,0,"dimanche",24,0,3
2021-08-15 14:13:04,1912,0,"dimanche",18.2,0,3
2021-08-01 20:20:33,1114,0,"dimanche",16.9,0,3
2021-08-22 21:13:28,391,0,"dimanche",28.2,0,3
2021-08-15 12:44:40,268,0,"dimanche",18.2,0,3
2021-08-01 17:38:41,3038,0,"dimanche",16.9,0,2
2021-08-08 15:27:56,197,0,"dimanche",24,0,2
2021-08-08 18:08:35,414,0,"dimanche",24,0,2
2021-08-15 15:34:04,654,0,"dimanche",18.2,0,2
2021-08-29 15:12:54,1144,0,"dimanche",19.3,6.5,2
2021-09-19 09:53:43,354,0,"dimanche",15.4,0,1
2021-09-26 08:22:42,1500,0,"dimanche",16.7,0,1
2021-09-26 07:35:55,902,0,"dimanche",16.7,0,1
2021-09-19 09:20:48,342,0,"dimanche",15.4,0,1
2021-09-26 06:57:22,411,0,"dimanche",16.7,0,1
2021-09-12 00:31:50,1989,0,"dimanche",19.1,0,3
2021-09-05 14:15:00,753,0,"dimanche",19.5,13.6,3
2021-09-12 02:14:47,1598,0,"dimanche",19.1,0,3
2021-09-26 14:52:27,2622,0,"dimanche",16.7,0,3
2021-09-19 12:50:01,559,0,"dimanche",15.4,0,3
2021-09-12 18:52:33,1519,0,"dimanche",19.1,0,2
2021-09-19 16:44:27,340,0,"dimanche",15.4,0,2
2021-09-05 16:39:47,805,0,"dimanche",19.5,13.6,2
2021-09-26 18:17:22,414,0,"dimanche",16.7,0,2
2021-09-19 18:37:05,711,0,"dimanche",15.4,0,2
2021-10-03 09:56:26,471,0,"dimanche",13,0.7,1
2021-10-17 06:20:27,830,0,"dimanche",11.1,0.2,1
2021-10-10 07:39:32,273,0,"dimanche",16.2,0,1
2021-10-17 09:12:49,404,0,"dimanche",11.1,0.2,1
2021-10-17 09:34:44,3138,0,"dimanche",11.1,0.2,1
2021-10-10 23:05:50,2727,0,"dimanche",16.2,0,3
2021-10-17 13:15:38,391,0,"dimanche",11.1,0.2,3
2021-10-24 10:02:52,1447,0,"dimanche",7.3,0,3
2021-10-10 23:21:10,397,0,"dimanche",16.2,0,3
2021-10-03 23:06:26,762,0,"dimanche",13,0.7,3
2021-10-10 15:15:53,1015,0,"dimanche",16.2,0,2
2021-10-10 18:52:19,1051,0,"dimanche",16.2,0,2
2021-10-17 15:04:02,2296,0,"dimanche",11.1,0.2,2
2021-10-03 16:09:56,514,0,"dimanche",13,0.7,2
2021-10-17 17:33:58,738,0,"dimanche",11.1,0.2,2
2021-05-27 09:52:17,401,0,"jeudi",11.5,0,1
2021-05-20 08:01:12,1158,0,"jeudi",23.4,0,1
2021-05-13 08:39:52,629,0,"jeudi",13.4,0,1
2021-05-13 06:31:21,2261,0,"jeudi",13.4,0,1
2021-05-13 06:57:06,338,0,"jeudi",13.4,0,1
2021-05-06 13:25:32,810,0,"jeudi",10.2,0,3
2021-05-20 20:11:23,2079,0,"jeudi",23.4,0,3
2021-05-06 20:38:03,384,0,"jeudi",10.2,0,3
2021-05-20 11:07:59,1238,0,"jeudi",23.4,0,3
2021-05-27 19:42:40,367,0,"jeudi",11.5,0,3
2021-05-20 17:15:24,223,0,"jeudi",23.4,0,2
2021-05-06 18:11:12,595,0,"jeudi",10.2,0,2
2021-05-06 18:17:31,717,0,"jeudi",10.2,0,2
2021-05-13 17:29:21,1588,0,"jeudi",13.4,0,2
2021-05-13 18:46:01,1371,0,"jeudi",13.4,0,2
2021-06-24 09:34:10,627,0,"jeudi",20.4,0,1
2021-06-03 09:41:34,1193,0,"jeudi",17.5,6.3,1
2021-06-17 07:46:05,2376,0,"jeudi",18.2,0,1
2021-06-24 08:24:29,743,0,"jeudi",20.4,0,1
2021-06-03 06:19:18,1100,0,"jeudi",17.5,6.3,1
2021-06-03 22:00:40,805,0,"jeudi",17.5,6.3,3
2021-06-10 21:59:34,871,0,"jeudi",18.5,0,3
2021-06-17 21:13:27,4461,0,"jeudi",18.2,0,3
2021-06-24 23:51:00,981,0,"jeudi",20.4,0,3
2021-06-24 00:56:28,177,0,"jeudi",20.4,0,3
2021-06-10 17:55:11,2272,0,"jeudi",18.5,0,2
2021-06-03 17:32:24,241,0,"jeudi",17.5,6.3,2
2021-06-10 15:49:13,686,0,"jeudi",18.5,0,2
2021-06-24 17:18:41,1760,0,"jeudi",20.4,0,2
2021-06-17 15:43:42,982,0,"jeudi",18.2,0,2
2021-07-01 08:37:35,688,0,"jeudi",20.6,0,1
2021-07-15 08:31:32,596,0,"jeudi",25.3,3.2,1
2021-07-15 08:53:20,345,0,"jeudi",25.3,3.2,1
2021-07-08 09:54:00,541,0,"jeudi",17.2,16.1,1
2021-07-29 06:50:14,693,0,"jeudi",17.7,0.7,1
2021-07-22 19:02:13,864,0,"jeudi",19.6,0,3
2021-07-22 21:52:26,801,0,"jeudi",19.6,0,3
2021-07-15 11:41:40,895,0,"jeudi",25.3,3.2,3
2021-07-15 14:33:34,312,0,"jeudi",25.3,3.2,3
2021-07-15 19:12:36,1398,0,"jeudi",25.3,3.2,3
2021-07-01 18:00:17,817,0,"jeudi",20.6,0,2
2021-07-01 15:22:13,1661,0,"jeudi",20.6,0,2
2021-07-22 16:04:26,508,0,"jeudi",19.6,0,2
2021-07-01 15:48:54,844,0,"jeudi",20.6,0,2
2021-07-15 18:11:30,1579,0,"jeudi",25.3,3.2,2
2021-08-26 08:30:56,285,0,"jeudi",27.6,0,1
2021-08-05 08:28:26,2005,0,"jeudi",22.1,0,1
2021-08-12 08:19:38,249,0,"jeudi",26.9,0,1
2021-08-19 09:07:35,2552,0,"jeudi",23.7,0.5,1
2021-08-12 08:30:32,198,0,"jeudi",26.9,0,1
2021-08-05 19:43:52,525,0,"jeudi",22.1,0,3
2021-08-26 14:11:51,609,0,"jeudi",27.6,0,3
2021-08-12 19:02:31,4582,0,"jeudi",26.9,0,3
2021-08-26 02:36:29,1061,0,"jeudi",27.6,0,3
2021-08-19 19:52:19,457,0,"jeudi",23.7,0.5,3
2021-08-26 17:34:48,1388,0,"jeudi",27.6,0,2
2021-08-12 18:22:34,1648,0,"jeudi",26.9,0,2
2021-08-19 17:21:58,499,0,"jeudi",23.7,0.5,2
2021-08-05 17:20:06,515,0,"jeudi",22.1,0,2
2021-08-05 18:04:19,883,0,"jeudi",22.1,0,2
2021-09-02 07:21:56,418,0,"jeudi",15.6,0,1
2021-09-30 08:50:18,627,0,"jeudi",11.3,0,1
2021-09-30 07:49:18,707,0,"jeudi",11.3,0,1
2021-09-23 08:25:04,1310,0,"jeudi",24.7,6.3,1
2021-09-16 08:37:38,1354,0,"jeudi",16.9,0.2,1
2021-09-09 19:40:19,1053,0,"jeudi",19.5,1.6,3
2021-09-30 14:53:38,274,0,"jeudi",11.3,0,3
2021-09-16 11:09:31,496,0,"jeudi",16.9,0.2,3
2021-09-09 19:27:08,2014,0,"jeudi",19.5,1.6,3
2021-09-23 19:06:21,3106,0,"jeudi",24.7,6.3,3
2021-09-02 18:06:32,693,0,"jeudi",15.6,0,2
2021-09-16 17:24:28,79,0,"jeudi",16.9,0.2,2
2021-09-16 16:48:12,3275,0,"jeudi",16.9,0.2,2
2021-09-30 16:48:36,587,0,"jeudi",11.3,0,2
2021-09-30 15:25:37,343,0,"jeudi",11.3,0,2
2021-10-21 09:48:12,273,0,"jeudi",11.7,5.8,1
2021-10-28 09:44:24,522,0,"jeudi",7.9,0,1
2021-10-21 06:10:12,682,0,"jeudi",11.7,5.8,1
2021-10-28 08:42:34,281,0,"jeudi",7.9,0,1
2021-10-07 08:35:46,1227,0,"jeudi",14.4,0,1
2021-10-14 22:47:39,109,0,"jeudi",18.3,0,3
2021-10-14 21:42:07,1495,0,"jeudi",18.3,0,3
2021-10-07 23:17:26,143,0,"jeudi",14.4,0,3
2021-10-28 21:36:32,2646,0,"jeudi",7.9,0,3
