"dep","dur","mem","jour","temp","prec","pointe"
2021-08-27 09:46:10,641,0,"vendredi",21.2,0,1
2021-08-27 06:55:48,1278,0,"vendredi",21.2,0,1
2021-08-13 06:18:50,628,0,"vendredi",27,0.2,1
2021-08-13 09:55:14,599,0,"vendredi",27,0.2,1
2021-08-27 21:41:18,685,0,"vendredi",21.2,0,3
2021-08-13 12:44:57,1050,0,"vendredi",27,0.2,3
2021-08-13 19:53:49,1047,0,"vendredi",27,0.2,3
2021-08-20 20:26:51,1850,0,"vendredi",25.9,0,3
2021-08-13 23:37:25,927,0,"vendredi",27,0.2,3
2021-08-06 17:10:25,611,0,"vendredi",25.1,0.2,2
2021-08-20 17:28:54,1447,0,"vendredi",25.9,0,2
2021-08-20 18:58:00,756,0,"vendredi",25.9,0,2
2021-08-06 18:45:48,911,0,"vendredi",25.1,0.2,2
2021-08-20 16:47:10,464,0,"vendredi",25.9,0,2
2021-09-17 08:16:53,369,0,"vendredi",19.8,0,1
2021-09-03 08:17:57,885,0,"vendredi",18,0,1
2021-09-03 08:02:35,1108,0,"vendredi",18,0,1
2021-09-10 09:05:08,526,0,"vendredi",17.1,0.3,1
2021-09-03 07:11:48,495,0,"vendredi",18,0,1
2021-09-24 19:33:41,581,0,"vendredi",18.3,26.5,3
2021-09-10 10:55:37,2230,0,"vendredi",17.1,0.3,3
2021-09-24 19:17:38,831,0,"vendredi",18.3,26.5,3
2021-09-10 22:19:32,264,0,"vendredi",17.1,0.3,3
2021-09-03 13:26:02,1722,0,"vendredi",18,0,3
2021-09-24 17:44:16,223,0,"vendredi",18.3,26.5,2
2021-09-17 17:54:50,1230,0,"vendredi",19.8,0,2
2021-09-10 18:34:36,2208,0,"vendredi",17.1,0.3,2
2021-09-24 15:30:15,1726,0,"vendredi",18.3,26.5,2
2021-09-10 16:40:16,944,0,"vendredi",17.1,0.3,2
2021-10-08 07:08:21,1186,0,"vendredi",15.4,0,1
2021-10-29 09:53:49,966,0,"vendredi",7.8,0,1
2021-10-22 08:13:49,262,0,"vendredi",8.7,13.8,1
2021-10-15 06:17:58,299,0,"vendredi",18.4,0,1
2021-10-08 08:49:49,502,0,"vendredi",15.4,0,1
2021-10-08 21:23:54,1229,0,"vendredi",15.4,0,3
2021-10-29 22:36:56,252,0,"vendredi",7.8,0,3
2021-10-01 23:00:07,510,0,"vendredi",12.5,0,3
2021-10-29 19:22:42,300,0,"vendredi",7.8,0,3
2021-10-15 20:41:59,839,0,"vendredi",18.4,0,3
2021-10-15 15:39:51,879,0,"vendredi",18.4,0,2
2021-10-29 15:23:43,1353,0,"vendredi",7.8,0,2
2021-10-29 17:18:41,1150,0,"vendredi",7.8,0,2
2021-10-08 17:53:18,487,0,"vendredi",15.4,0,2
2021-10-08 17:29:01,1192,0,"vendredi",15.4,0,2
2021-05-17 09:31:30,454,0,"lundi",17.9,0.2,1
2021-05-17 08:30:54,539,0,"lundi",17.9,0.2,1
2021-05-24 09:31:12,1048,0,"lundi",14.4,0,1
2021-05-31 09:22:33,292,0,"lundi",15.7,0,1
2021-05-24 09:32:50,1800,0,"lundi",14.4,0,1
2021-05-31 23:02:32,1035,0,"lundi",15.7,0,3
2021-05-10 11:13:13,603,0,"lundi",11.4,0,3
2021-05-31 21:52:14,810,0,"lundi",15.7,0,3
2021-05-10 13:24:53,3096,0,"lundi",11.4,0,3
2021-05-24 13:23:33,3750,0,"lundi",14.4,0,3
2021-05-31 18:53:24,1934,0,"lundi",15.7,0,2
2021-05-17 18:14:57,1076,0,"lundi",17.9,0.2,2
2021-05-17 17:31:41,880,0,"lundi",17.9,0.2,2
2021-05-17 15:22:55,1394,0,"lundi",17.9,0.2,2
2021-05-17 16:38:04,392,0,"lundi",17.9,0.2,2
2021-06-28 09:40:33,784,0,"lundi",27,2.3,1
2021-06-28 06:53:59,370,0,"lundi",27,2.3,1
2021-06-28 07:13:56,730,0,"lundi",27,2.3,1
2021-06-28 09:29:12,407,0,"lundi",27,2.3,1
2021-06-14 08:44:42,389,0,"lundi",20.6,7.8,1
2021-06-14 00:09:18,262,0,"lundi",20.6,7.8,3
2021-06-07 23:45:47,575,0,"lundi",27.6,0,3
2021-06-07 01:10:50,1173,0,"lundi",27.6,0,3
2021-06-21 19:43:33,406,0,"lundi",24.1,2.9,3
2021-06-21 01:55:02,315,0,"lundi",24.1,2.9,3
2021-06-07 15:55:25,178,0,"lundi",27.6,0,2
2021-06-07 18:45:34,720,0,"lundi",27.6,0,2
2021-06-21 16:43:27,706,0,"lundi",24.1,2.9,2
2021-06-28 17:50:53,120,0,"lundi",27,2.3,2
2021-06-21 17:31:28,300,0,"lundi",24.1,2.9,2
2021-07-26 08:29:35,477,0,"lundi",23.5,0,1
2021-07-05 08:39:42,767,0,"lundi",20.2,0,1
2021-07-12 07:15:21,987,0,"lundi",23.1,0,1
2021-07-12 08:17:25,1654,0,"lundi",23.1,0,1
2021-07-26 08:39:42,1642,0,"lundi",23.5,0,1
2021-07-12 01:41:19,927,0,"lundi",23.1,0,3
2021-07-12 10:54:21,1075,0,"lundi",23.1,0,3
2021-07-26 21:44:33,222,0,"lundi",23.5,0,3
2021-07-12 13:37:57,938,0,"lundi",23.1,0,3
2021-07-26 23:33:02,549,0,"lundi",23.5,0,3
2021-07-19 17:15:15,3587,0,"lundi",23.3,0,2
2021-07-26 18:23:42,1696,0,"lundi",23.5,0,2
2021-07-05 17:40:56,1972,0,"lundi",20.2,0,2
2021-07-05 15:21:25,748,0,"lundi",20.2,0,2
2021-07-19 17:07:32,2547,0,"lundi",23.3,0,2
2021-08-23 09:55:25,415,0,"lundi",26.7,0,1
2021-08-23 07:50:36,2069,0,"lundi",26.7,0,1
2021-08-23 08:49:30,775,0,"lundi",26.7,0,1
2021-08-02 07:45:48,827,0,"lundi",18.8,0,1
2021-08-30 08:56:05,728,0,"lundi",24.8,5.3,1
2021-08-30 01:30:10,762,0,"lundi",24.8,5.3,3
2021-08-30 20:04:38,1045,0,"lundi",24.8,5.3,3
2021-08-02 21:10:14,2920,0,"lundi",18.8,0,3
2021-08-16 22:30:28,1162,0,"lundi",19.5,0,3
2021-08-30 19:06:56,737,0,"lundi",24.8,5.3,3
2021-08-30 17:48:00,1606,0,"lundi",24.8,5.3,2
2021-08-02 15:24:58,932,0,"lundi",18.8,0,2
2021-08-30 15:32:01,1662,0,"lundi",24.8,5.3,2
2021-08-02 18:09:39,293,0,"lundi",18.8,0,2
2021-08-16 17:31:22,248,0,"lundi",19.5,0,2
2021-09-27 07:03:09,609,0,"lundi",13.6,3.1,1
2021-09-13 06:06:39,165,0,"lundi",17.3,0.2,1
2021-09-13 08:50:55,348,0,"lundi",17.3,0.2,1
2021-09-06 09:42:35,1118,0,"lundi",17.4,6.3,1
2021-09-06 09:53:24,1193,0,"lundi",17.4,6.3,1
2021-09-06 19:32:17,521,0,"lundi",17.4,6.3,3
2021-09-20 14:45:25,614,0,"lundi",17.3,0,3
2021-09-20 19:14:29,592,0,"lundi",17.3,0,3
2021-09-13 19:56:03,545,0,"lundi",17.3,0.2,3
2021-09-27 12:36:23,498,0,"lundi",13.6,3.1,3
2021-09-06 15:12:43,1996,0,"lundi",17.4,6.3,2
2021-09-06 17:58:44,1278,0,"lundi",17.4,6.3,2
2021-09-27 15:45:51,872,0,"lundi",13.6,3.1,2
2021-09-06 15:30:12,2146,0,"lundi",17.4,6.3,2
2021-09-20 16:28:52,780,0,"lundi",17.3,0,2
2021-10-04 08:44:36,803,0,"lundi",12.2,0,1
2021-10-25 07:36:37,372,0,"lundi",6.5,0.5,1
2021-10-18 06:30:22,1178,0,"lundi",9.7,0.7,1
2021-10-18 09:17:00,716,0,"lundi",9.7,0.7,1
2021-10-25 09:21:01,611,0,"lundi",6.5,0.5,1
2021-10-11 11:52:12,540,0,"lundi",18.4,0,3
2021-10-11 22:39:46,1089,0,"lundi",18.4,0,3
2021-10-11 14:27:52,3358,0,"lundi",18.4,0,3
2021-10-11 20:20:49,178,0,"lundi",18.4,0,3
2021-10-04 12:28:46,454,0,"lundi",12.2,0,3
2021-10-25 16:11:26,699,0,"lundi",6.5,0.5,2
2021-10-18 18:52:16,1651,0,"lundi",9.7,0.7,2
2021-10-18 16:01:50,533,0,"lundi",9.7,0.7,2
2021-10-25 17:43:24,784,0,"lundi",6.5,0.5,2
2021-10-11 18:55:07,1399,0,"lundi",18.4,0,2
2021-05-01 08:00:28,611,0,"samedi",5.9,0,1
2021-05-29 07:00:09,311,0,"samedi",11.4,0,1
2021-05-08 08:46:15,573,0,"samedi",11.7,0,1
2021-05-29 09:54:41,390,0,"samedi",11.4,0,1
2021-05-15 07:53:59,1710,0,"samedi",17.7,0.2,1
2021-05-15 20:21:31,480,0,"samedi",17.7,0.2,3
2021-05-29 13:25:00,276,0,"samedi",11.4,0,3
2021-05-15 19:52:07,2290,0,"samedi",17.7,0.2,3
2021-05-29 14:08:05,570,0,"samedi",11.4,0,3
2021-05-22 19:51:42,445,0,"samedi",23.6,0.3,3
2021-05-22 16:29:25,651,0,"samedi",23.6,0.3,2
2021-05-29 16:05:53,1190,0,"samedi",11.4,0,2
2021-05-01 15:49:49,748,0,"samedi",5.9,0,2
2021-05-29 18:30:37,670,0,"samedi",11.4,0,2
2021-05-15 18:18:12,4815,0,"samedi",17.7,0.2,2
2021-06-05 07:46:25,850,0,"samedi",22.4,14.2,1
2021-06-05 08:19:47,656,0,"samedi",22.4,14.2,1
2021-06-12 09:48:30,572,0,"samedi",19.3,0,1
2021-06-19 09:23:28,582,0,"samedi",20.7,1.9,1
2021-06-12 08:43:37,1136,0,"samedi",19.3,0,1
2021-06-12 10:31:27,560,0,"samedi",19.3,0,3
2021-06-19 22:59:45,1103,0,"samedi",20.7,1.9,3
2021-06-12 13:06:23,1808,0,"samedi",19.3,0,3
2021-06-19 13:06:42,2371,0,"samedi",20.7,1.9,3
2021-06-12 10:02:15,589,0,"samedi",19.3,0,3
2021-06-19 17:28:21,498,0,"samedi",20.7,1.9,2
2021-06-12 15:55:00,1035,0,"samedi",19.3,0,2
2021-06-05 17:22:44,300,0,"samedi",22.4,14.2,2
2021-06-19 18:57:21,1557,0,"samedi",20.7,1.9,2
2021-06-26 18:10:34,2204,0,"samedi",21.4,20.8,2
2021-07-17 09:45:08,1113,0,"samedi",21.7,0,1
2021-07-10 09:37:24,1127,0,"samedi",19,0,1
2021-07-24 09:20:06,231,0,"samedi",21.9,0.6,1
2021-07-31 09:53:42,374,0,"samedi",17.9,0,1
2021-07-31 09:59:25,833,0,"samedi",17.9,0,1
2021-07-10 01:52:15,570,0,"samedi",19,0,3
2021-07-24 19:08:12,1461,0,"samedi",21.9,0.6,3
2021-07-17 01:35:09,2300,0,"samedi",21.7,0,3
2021-07-03 00:46:02,572,0,"samedi",16.5,0,3
2021-07-10 10:51:20,1407,0,"samedi",19,0,3
2021-07-24 15:36:09,1511,0,"samedi",21.9,0.6,2
2021-07-10 15:34:28,252,0,"samedi",19,0,2
2021-07-10 16:55:34,3168,0,"samedi",19,0,2
2021-07-17 17:07:47,3741,0,"samedi",21.7,0,2
2021-07-03 15:27:43,604,0,"samedi",16.5,0,2
2021-08-14 09:37:13,835,0,"samedi",20.9,0.2,1
2021-08-07 08:22:00,2803,0,"samedi",23.6,0.8,1
2021-08-28 06:16:01,1533,0,"samedi",18.9,0,1
2021-08-07 09:32:36,1182,0,"samedi",23.6,0.8,1
2021-08-21 07:33:20,1387,0,"samedi",27.5,0,1
2021-08-21 01:28:55,362,0,"samedi",27.5,0,3
2021-08-14 11:54:34,1240,0,"samedi",20.9,0.2,3
2021-08-28 14:08:40,1060,0,"samedi",18.9,0,3
2021-08-14 21:16:05,1647,0,"samedi",20.9,0.2,3
2021-08-14 11:13:03,610,0,"samedi",20.9,0.2,3
2021-08-07 15:19:13,927,0,"samedi",23.6,0.8,2
2021-08-07 17:37:25,696,0,"samedi",23.6,0.8,2
2021-08-14 17:37:12,405,0,"samedi",20.9,0.2,2
2021-08-07 15:52:11,991,0,"samedi",23.6,0.8,2
2021-08-21 18:05:07,2795,0,"samedi",27.5,0,2
2021-09-25 09:27:38,763,0,"samedi",16.7,0,1
2021-09-04 07:11:36,1970,0,"samedi",19,0,1
2021-09-04 09:31:33,2124,0,"samedi",19,0,1
2021-09-11 06:25:44,743,0,"samedi",18.4,0,1
2021-09-04 07:51:10,407,0,"samedi",19,0,1
2021-09-18 00:49:25,833,0,"samedi",18.7,0,3
2021-09-04 00:36:41,230,0,"samedi",19,0,3
2021-09-11 23:56:31,825,0,"samedi",18.4,0,3
2021-09-04 01:26:41,1849,0,"samedi",19,0,3
2021-09-11 12:06:57,607,0,"samedi",18.4,0,3
2021-09-25 16:52:57,981,0,"samedi",16.7,0,2
2021-09-11 15:28:28,482,0,"samedi",18.4,0,2
2021-09-25 16:48:15,644,0,"samedi",16.7,0,2
2021-09-11 15:43:48,1868,0,"samedi",18.4,0,2
2021-09-18 17:24:44,940,0,"samedi",18.7,0,2
2021-10-23 09:06:15,453,0,"samedi",4.9,0,1
2021-10-02 09:42:43,442,0,"samedi",11.9,11.4,1
2021-10-23 06:19:22,728,0,"samedi",4.9,0,1
2021-10-09 07:41:25,656,0,"samedi",16,0,1
2021-10-09 08:22:56,662,0,"samedi",16,0,1
2021-10-30 11:20:47,3366,0,"samedi",8.2,11.6,3
2021-10-09 22:00:02,85,0,"samedi",16,0,3
2021-10-23 10:35:32,1271,0,"samedi",4.9,0,3
2021-10-16 21:12:21,461,0,"samedi",15.8,18.7,3
2021-10-30 14:11:09,822,0,"samedi",8.2,11.6,3
2021-10-09 18:57:52,964,0,"samedi",16,0,2
2021-10-16 15:50:45,843,0,"samedi",15.8,18.7,2
2021-10-23 18:08:55,516,0,"samedi",4.9,0,2
2021-10-09 17:55:25,1615,0,"samedi",16,0,2
2021-10-09 17:46:08,810,0,"samedi",16,0,2
2021-05-30 09:36:29,560,0,"dimanche",13.6,0.9,1
2021-05-02 08:01:51,931,0,"dimanche",10,0,1
2021-05-02 08:46:59,552,0,"dimanche",10,0,1
2021-05-09 09:12:45,586,0,"dimanche",11.4,0,1
2021-05-16 09:10:07,819,0,"dimanche",15.8,0.3,1
2021-05-02 12:38:57,1513,0,"dimanche",10,0,3
2021-05-30 13:40:46,1870,0,"dimanche",13.6,0.9,3
2021-05-30 12:15:08,862,0,"dimanche",13.6,0.9,3
2021-05-09 12:42:55,2752,0,"dimanche",11.4,0,3
2021-05-30 13:46:51,1044,0,"dimanche",13.6,0.9,3
2021-05-23 18:52:31,1786,0,"dimanche",15.8,0.5,2
2021-05-23 17:09:35,1074,0,"dimanche",15.8,0.5,2
2021-05-02 17:43:01,100,0,"dimanche",10,0,2
2021-05-30 16:53:38,1062,0,"dimanche",13.6,0.9,2
2021-05-16 15:10:46,1313,0,"dimanche",15.8,0.3,2
2021-06-27 06:15:50,207,0,"dimanche",26.9,0,1
2021-06-27 06:51:50,1022,0,"dimanche",26.9,0,1
2021-06-20 08:42:22,217,0,"dimanche",21.8,0,1
2021-06-20 07:34:17,2367,0,"dimanche",21.8,0,1
2021-06-20 08:12:00,1575,0,"dimanche",21.8,0,1
2021-06-06 22:52:12,1886,0,"dimanche",24.5,0,3
2021-06-20 21:46:14,1559,0,"dimanche",21.8,0,3
2021-06-13 14:14:04,366,0,"dimanche",21.6,2.8,3
2021-06-13 00:42:59,971,0,"dimanche",21.6,2.8,3
2021-06-27 20:29:26,1313,0,"dimanche",26.9,0,3
2021-06-13 15:32:13,1359,0,"dimanche",21.6,2.8,2
2021-06-13 18:37:28,529,0,"dimanche",21.6,2.8,2
2021-06-27 15:41:36,1126,0,"dimanche",26.9,0,2
2021-06-27 18:51:36,794,0,"dimanche",26.9,0,2
2021-06-20 18:55:35,1332,0,"dimanche",21.8,0,2
2021-07-18 08:03:04,389,0,"dimanche",21.8,0,1
2021-07-11 07:53:13,385,0,"dimanche",21,0,1
2021-07-04 09:48:05,774,0,"dimanche",18.4,0,1
2021-07-18 06:46:34,1211,0,"dimanche",21.8,0,1
2021-07-18 07:19:39,242,0,"dimanche",21.8,0,1
2021-07-11 11:15:39,2561,0,"dimanche",21,0,3
2021-07-18 10:44:58,275,0,"dimanche",21.8,0,3
2021-07-04 19:59:38,3067,0,"dimanche",18.4,0,3
2021-07-11 19:31:39,778,0,"dimanche",21,0,3
2021-07-04 20:46:26,622,0,"dimanche",18.4,0,3
2021-07-18 15:23:28,1078,0,"dimanche",21.8,0,2
2021-07-18 18:32:25,1571,0,"dimanche",21.8,0,2
2021-07-25 15:06:40,604,0,"dimanche",22.8,13.9,2
2021-07-11 17:47:40,1182,0,"dimanche",21,0,2
2021-07-04 16:27:52,1275,0,"dimanche",18.4,0,2
2021-08-15 09:04:05,627,0,"dimanche",18.2,0,1
2021-08-29 07:31:15,1193,0,"dimanche",19.3,6.5,1
2021-08-22 07:03:19,324,0,"dimanche",28.2,0,1
2021-08-22 06:04:11,877,0,"dimanche",28.2,0,1
2021-08-15 09:45:29,595,0,"dimanche",18.2,0,1
2021-08-15 11:39:44,850,0,"dimanche",18.2,0,3
2021-08-08 20:37:10,1242,0,"dimanche",24,0,3
2021-08-29 00:07:27,278,0,"dimanche",19.3,6.5,3
2021-08-29 21:12:16,3683,0,"dimanche",19.3,6.5,3
2021-08-08 12:55:32,761,0,"dimanche",24,0,3
2021-08-22 16:47:26,461,0,"dimanche",28.2,0,2
2021-08-22 16:00:24,958,0,"dimanche",28.2,0,2
2021-08-08 18:46:30,1522,0,"dimanche",24,0,2
2021-08-15 16:02:25,863,0,"dimanche",18.2,0,2
2021-08-08 17:16:26,2947,0,"dimanche",24,0,2
2021-09-05 06:46:40,279,0,"dimanche",19.5,13.6,1
2021-09-05 08:34:08,415,0,"dimanche",19.5,13.6,1
2021-09-12 08:43:42,635,0,"dimanche",19.1,0,1
2021-09-05 09:57:45,92,0,"dimanche",19.5,13.6,1
2021-09-05 09:51:15,873,0,"dimanche",19.5,13.6,1
2021-09-19 23:16:32,439,0,"dimanche",15.4,0,3
2021-09-12 13:55:03,1823,0,"dimanche",19.1,0,3
2021-09-12 19:38:17,1951,0,"dimanche",19.1,0,3
2021-09-05 21:43:33,943,0,"dimanche",19.5,13.6,3
2021-09-05 13:37:34,2937,0,"dimanche",19.5,13.6,3
2021-09-12 16:15:28,466,0,"dimanche",19.1,0,2
2021-09-26 17:02:54,985,0,"dimanche",16.7,0,2
2021-09-12 16:26:50,1128,0,"dimanche",19.1,0,2
2021-09-12 15:41:50,2644,0,"dimanche",19.1,0,2
2021-09-12 15:33:50,569,0,"dimanche",19.1,0,2
2021-10-10 07:25:35,1301,0,"dimanche",16.2,0,1
2021-10-24 09:36:28,631,0,"dimanche",7.3,0,1
2021-10-24 09:36:42,965,0,"dimanche",7.3,0,1
2021-10-17 07:58:13,180,0,"dimanche",11.1,0.2,1
2021-10-10 08:49:15,359,0,"dimanche",16.2,0,1
2021-10-24 19:51:22,422,0,"dimanche",7.3,0,3
2021-10-10 03:38:16,552,0,"dimanche",16.2,0,3
2021-10-10 01:36:01,731,0,"dimanche",16.2,0,3
2021-10-24 13:58:22,1100,0,"dimanche",7.3,0,3
2021-10-17 01:15:30,703,0,"dimanche",11.1,0.2,3
2021-10-10 17:57:02,558,0,"dimanche",16.2,0,2
2021-10-24 16:42:07,1190,0,"dimanche",7.3,0,2
2021-10-31 15:18:03,2726,0,"dimanche",9.6,37,2
2021-10-31 15:06:10,3299,0,"dimanche",9.6,37,2
2021-10-24 16:11:42,355,0,"dimanche",7.3,0,2
2021-05-06 07:35:53,688,0,"jeudi",10.2,0,1
2021-05-20 08:12:40,1094,0,"jeudi",23.4,0,1
2021-05-20 07:51:04,2717,0,"jeudi",23.4,0,1
2021-05-27 09:15:36,777,0,"jeudi",11.5,0,1
2021-05-27 07:56:08,1339,0,"jeudi",11.5,0,1
2021-05-27 00:31:46,1218,0,"jeudi",11.5,0,3
2021-05-06 14:13:18,1681,0,"jeudi",10.2,0,3
2021-05-27 11:42:00,1010,0,"jeudi",11.5,0,3
2021-05-20 20:31:46,1996,0,"jeudi",23.4,0,3
2021-05-06 21:00:49,1127,0,"jeudi",10.2,0,3
2021-05-27 16:36:00,413,0,"jeudi",11.5,0,2
2021-05-13 15:25:40,346,0,"jeudi",13.4,0,2
2021-05-20 18:01:47,954,0,"jeudi",23.4,0,2
2021-05-06 17:10:16,1179,0,"jeudi",10.2,0,2
2021-05-06 18:19:31,1209,0,"jeudi",10.2,0,2
2021-06-10 09:48:42,1102,0,"jeudi",18.5,0,1
2021-06-17 09:41:35,639,0,"jeudi",18.2,0,1
2021-06-17 07:45:46,553,0,"jeudi",18.2,0,1
2021-06-17 09:29:13,1679,0,"jeudi",18.2,0,1
2021-06-17 08:18:50,3405,0,"jeudi",18.2,0,1
2021-06-17 05:23:38,624,0,"jeudi",18.2,0,3
2021-06-24 20:44:22,1925,0,"jeudi",20.4,0,3
2021-06-24 01:20:46,757,0,"jeudi",20.4,0,3
2021-06-03 11:20:33,391,0,"jeudi",17.5,6.3,3
2021-06-24 13:51:35,658,0,"jeudi",20.4,0,3
2021-06-17 17:15:29,760,0,"jeudi",18.2,0,2
2021-06-03 17:07:19,1774,0,"jeudi",17.5,6.3,2
2021-06-24 18:16:20,530,0,"jeudi",20.4,0,2
2021-06-10 17:06:58,6644,0,"jeudi",18.5,0,2
2021-06-24 18:33:26,742,0,"jeudi",20.4,0,2
2021-07-01 07:46:23,950,0,"jeudi",20.6,0,1
2021-07-29 08:50:43,247,0,"jeudi",17.7,0.7,1
2021-07-22 09:46:08,1504,0,"jeudi",19.6,0,1
2021-07-08 09:47:24,696,0,"jeudi",17.2,16.1,1
2021-07-29 09:50:43,1012,0,"jeudi",17.7,0.7,1
2021-07-15 23:00:57,2278,0,"jeudi",25.3,3.2,3
2021-07-22 21:35:41,1708,0,"jeudi",19.6,0,3
2021-07-29 20:04:45,383,0,"jeudi",17.7,0.7,3
2021-07-22 13:26:12,1331,0,"jeudi",19.6,0,3
2021-07-22 23:01:16,2673,0,"jeudi",19.6,0,3
2021-07-22 17:57:08,683,0,"jeudi",19.6,0,2
2021-07-15 15:38:33,840,0,"jeudi",25.3,3.2,2
2021-07-22 15:50:10,1674,0,"jeudi",19.6,0,2
2021-07-22 16:43:12,1450,0,"jeudi",19.6,0,2
2021-07-15 15:05:40,342,0,"jeudi",25.3,3.2,2
2021-08-19 07:29:40,165,0,"jeudi",23.7,0.5,1
2021-08-05 09:12:29,409,0,"jeudi",22.1,0,1
2021-08-05 08:01:34,608,0,"jeudi",22.1,0,1
2021-08-12 09:53:46,426,0,"jeudi",26.9,0,1
2021-08-26 08:13:32,1580,0,"jeudi",27.6,0,1
2021-08-12 19:47:02,1053,0,"jeudi",26.9,0,3
2021-08-19 14:35:46,6209,0,"jeudi",23.7,0.5,3
2021-08-12 20:15:24,842,0,"jeudi",26.9,0,3
2021-08-05 23:17:57,1236,0,"jeudi",22.1,0,3
2021-08-05 23:07:32,742,0,"jeudi",22.1,0,3
2021-08-26 18:31:50,524,0,"jeudi",27.6,0,2
2021-08-12 16:47:51,439,0,"jeudi",26.9,0,2
2021-08-12 16:28:20,1231,0,"jeudi",26.9,0,2
2021-08-26 17:56:28,419,0,"jeudi",27.6,0,2
2021-08-26 18:53:32,446,0,"jeudi",27.6,0,2
2021-09-30 09:38:15,767,0,"jeudi",11.3,0,1
2021-09-09 08:48:48,1806,0,"jeudi",19.5,1.6,1
2021-09-30 08:46:48,1530,0,"jeudi",11.3,0,1
2021-09-09 09:06:09,1375,0,"jeudi",19.5,1.6,1
2021-09-09 09:40:38,318,0,"jeudi",19.5,1.6,1
2021-09-23 22:11:11,489,0,"jeudi",24.7,6.3,3
2021-09-23 20:45:06,1110,0,"jeudi",24.7,6.3,3
2021-09-09 21:40:41,528,0,"jeudi",19.5,1.6,3
2021-09-16 12:13:04,291,0,"jeudi",16.9,0.2,3
2021-09-09 12:35:54,346,0,"jeudi",19.5,1.6,3
2021-09-16 17:25:48,638,0,"jeudi",16.9,0.2,2
2021-09-09 18:07:30,952,0,"jeudi",19.5,1.6,2
2021-09-02 15:05:46,4300,0,"jeudi",15.6,0,2
2021-09-02 17:24:30,2139,0,"jeudi",15.6,0,2
2021-09-09 17:38:59,948,0,"jeudi",19.5,1.6,2
2021-10-14 09:46:59,821,0,"jeudi",18.3,0,1
2021-10-28 09:28:58,886,0,"jeudi",7.9,0,1
2021-10-28 09:25:27,1248,0,"jeudi",7.9,0,1
2021-10-07 08:39:20,316,0,"jeudi",14.4,0,1
2021-10-21 06:33:59,455,0,"jeudi",11.7,5.8,1
2021-10-14 14:23:02,602,0,"jeudi",18.3,0,3
2021-10-14 13:25:17,770,0,"jeudi",18.3,0,3
2021-10-21 12:40:33,497,0,"jeudi",11.7,5.8,3
