"dep","dur","mem","jour","temp","prec","pointe"
2021-10-14 10:47:34,705,0,"jeudi",18.3,0,3
2021-10-07 19:05:53,594,0,"jeudi",14.4,0,3
2021-10-07 10:56:41,1226,0,"jeudi",14.4,0,3
2021-10-28 01:08:43,477,0,"jeudi",7.9,0,3
2021-10-07 15:13:17,461,0,"jeudi",14.4,0,2
2021-10-07 17:09:47,578,0,"jeudi",14.4,0,2
2021-10-07 17:37:35,729,0,"jeudi",14.4,0,2
2021-10-14 17:50:26,454,0,"jeudi",18.3,0,2
2021-10-28 18:07:03,556,0,"jeudi",7.9,0,2
2021-05-25 07:41:29,1147,0,"mardi",19.7,0.5,1
2021-05-04 08:55:53,2035,0,"mardi",11.7,0,1
2021-05-25 08:17:34,1029,0,"mardi",19.7,0.5,1
2021-05-18 09:25:31,311,0,"mardi",20,0,1
2021-05-25 08:53:44,464,0,"mardi",19.7,0.5,1
2021-05-25 20:28:02,2620,0,"mardi",19.7,0.5,3
2021-05-18 10:34:37,1337,0,"mardi",20,0,3
2021-05-25 14:49:34,544,0,"mardi",19.7,0.5,3
2021-05-11 13:30:01,709,0,"mardi",9.8,0,3
2021-05-11 12:29:47,504,0,"mardi",9.8,0,3
2021-05-25 18:47:48,483,0,"mardi",19.7,0.5,2
2021-05-25 17:13:44,375,0,"mardi",19.7,0.5,2
2021-05-25 17:08:51,704,0,"mardi",19.7,0.5,2
2021-05-25 17:08:22,1971,0,"mardi",19.7,0.5,2
2021-05-11 16:35:01,993,0,"mardi",9.8,0,2
2021-06-15 07:38:34,1251,0,"mardi",17.9,0,1
2021-06-15 09:39:44,514,0,"mardi",17.9,0,1
2021-06-08 07:07:00,363,0,"mardi",26.3,0,1
2021-06-29 08:31:13,308,0,"mardi",25.6,0,1
2021-06-01 09:30:35,375,0,"mardi",19.3,1.4,1
2021-06-08 22:55:59,548,0,"mardi",26.3,0,3
2021-06-29 23:01:52,3236,0,"mardi",25.6,0,3
2021-06-15 19:48:05,2035,0,"mardi",17.9,0,3
2021-06-15 14:01:16,1777,0,"mardi",17.9,0,3
2021-06-29 19:41:21,1074,0,"mardi",25.6,0,3
2021-06-29 18:53:48,2646,0,"mardi",25.6,0,2
2021-06-01 17:30:37,1657,0,"mardi",19.3,1.4,2
2021-06-22 17:48:09,1160,0,"mardi",15.5,0.2,2
2021-06-08 17:25:50,1117,0,"mardi",26.3,0,2
2021-06-29 16:02:31,1137,0,"mardi",25.6,0,2
2021-07-27 08:58:02,577,0,"mardi",19,1.4,1
2021-07-27 08:40:58,571,0,"mardi",19,1.4,1
2021-07-06 07:50:05,285,0,"mardi",23.1,1.2,1
2021-07-27 09:33:58,944,0,"mardi",19,1.4,1
2021-07-27 08:40:31,679,0,"mardi",19,1.4,1
2021-07-20 23:11:11,593,0,"mardi",21.2,9.6,3
2021-07-13 10:08:42,922,0,"mardi",23.2,5.8,3
2021-07-06 14:09:40,471,0,"mardi",23.1,1.2,3
2021-07-27 13:54:48,2305,0,"mardi",19,1.4,3
2021-07-13 14:43:37,624,0,"mardi",23.2,5.8,3
2021-07-20 17:19:42,789,0,"mardi",21.2,9.6,2
2021-07-20 18:08:50,1004,0,"mardi",21.2,9.6,2
2021-07-13 18:05:21,1086,0,"mardi",23.2,5.8,2
2021-07-27 17:13:12,3120,0,"mardi",19,1.4,2
2021-07-27 18:15:46,977,0,"mardi",19,1.4,2
2021-08-10 06:30:22,859,0,"mardi",26.5,10.4,1
2021-08-17 09:30:38,341,0,"mardi",21.2,0,1
2021-08-24 07:38:56,759,0,"mardi",27.2,0,1
2021-08-03 09:25:38,1352,0,"mardi",21.5,0.2,1
2021-08-17 07:50:51,250,0,"mardi",21.2,0,1
2021-08-31 19:59:52,958,0,"mardi",20.6,0,3
2021-08-03 00:39:42,1333,0,"mardi",21.5,0.2,3
2021-08-17 20:30:24,825,0,"mardi",21.2,0,3
2021-08-17 00:35:31,1064,0,"mardi",21.2,0,3
2021-08-10 20:02:44,1237,0,"mardi",26.5,10.4,3
2021-08-17 18:29:23,1440,0,"mardi",21.2,0,2
2021-08-31 18:07:45,640,0,"mardi",20.6,0,2
2021-08-24 16:08:36,687,0,"mardi",27.2,0,2
2021-08-10 15:10:29,439,0,"mardi",26.5,10.4,2
2021-08-24 18:47:43,509,0,"mardi",27.2,0,2
2021-09-21 06:13:17,1240,0,"mardi",20.2,0,1
2021-09-07 08:17:03,518,0,"mardi",17.9,0,1
2021-09-07 06:43:17,1918,0,"mardi",17.9,0,1
2021-09-21 08:46:00,437,0,"mardi",20.2,0,1
2021-09-14 09:51:33,380,0,"mardi",16.7,0,1
2021-09-07 20:06:18,243,0,"mardi",17.9,0,3
2021-09-21 20:13:29,1247,0,"mardi",20.2,0,3
2021-09-21 00:39:35,1416,0,"mardi",20.2,0,3
2021-09-14 19:04:58,635,0,"mardi",16.7,0,3
2021-09-14 21:11:06,1130,0,"mardi",16.7,0,3
2021-09-07 17:33:07,330,0,"mardi",17.9,0,2
2021-09-28 17:14:12,600,0,"mardi",10.5,0.2,2
2021-09-07 15:35:12,1301,0,"mardi",17.9,0,2
2021-09-21 17:52:42,1168,0,"mardi",20.2,0,2
2021-09-14 16:52:03,766,0,"mardi",16.7,0,2
2021-10-05 06:27:02,250,0,"mardi",13.1,0,1
2021-10-12 08:02:29,304,0,"mardi",18.5,0,1
2021-10-19 07:49:52,600,0,"mardi",8.8,0,1
2021-10-19 08:24:21,2160,0,"mardi",8.8,0,1
2021-10-19 08:47:31,642,0,"mardi",8.8,0,1
2021-10-05 23:38:30,505,0,"mardi",13.1,0,3
2021-10-12 23:42:58,1142,0,"mardi",18.5,0,3
2021-10-05 21:23:58,447,0,"mardi",13.1,0,3
2021-10-12 23:22:32,132,0,"mardi",18.5,0,3
2021-10-12 02:18:32,5564,0,"mardi",18.5,0,3
2021-10-12 18:18:15,258,0,"mardi",18.5,0,2
2021-10-05 17:41:36,2484,0,"mardi",13.1,0,2
2021-10-12 15:19:35,194,0,"mardi",18.5,0,2
2021-10-12 16:38:27,509,0,"mardi",18.5,0,2
2021-10-05 18:58:52,678,0,"mardi",13.1,0,2
2021-05-26 07:55:45,737,0,"mercredi",24,0.4,1
2021-05-12 08:13:44,1408,0,"mercredi",12,0,1
2021-05-05 09:38:01,414,0,"mercredi",10.7,0.8,1
2021-05-19 09:45:51,1825,0,"mercredi",19.2,0,1
2021-05-19 08:09:07,2254,0,"mercredi",19.2,0,1
2021-05-19 12:50:09,2142,0,"mercredi",19.2,0,3
2021-05-12 21:28:41,510,0,"mercredi",12,0,3
2021-05-19 14:19:41,1707,0,"mercredi",19.2,0,3
2021-05-26 10:29:27,2572,0,"mercredi",24,0.4,3
2021-05-05 19:21:09,481,0,"mercredi",10.7,0.8,3
2021-05-19 18:24:00,3168,0,"mercredi",19.2,0,2
2021-05-19 17:39:53,915,0,"mercredi",19.2,0,2
2021-05-19 16:01:33,599,0,"mercredi",19.2,0,2
2021-05-19 16:05:27,244,0,"mercredi",19.2,0,2
2021-05-05 18:21:24,914,0,"mercredi",10.7,0.8,2
2021-06-30 08:46:04,585,0,"mercredi",23.4,31.7,1
2021-06-16 07:41:08,1374,0,"mercredi",15.2,0,1
2021-06-23 07:24:09,441,0,"mercredi",14.5,0,1
2021-06-23 08:41:48,969,0,"mercredi",14.5,0,1
2021-06-30 08:36:46,1423,0,"mercredi",23.4,31.7,1
2021-06-16 19:10:23,4346,0,"mercredi",15.2,0,3
2021-06-02 00:42:34,4865,0,"mercredi",20.9,0,3
2021-06-30 14:07:40,820,0,"mercredi",23.4,31.7,3
2021-06-02 20:09:13,3861,0,"mercredi",20.9,0,3
2021-06-23 22:00:09,459,0,"mercredi",14.5,0,3
2021-06-16 15:17:35,1447,0,"mercredi",15.2,0,2
2021-06-23 17:10:16,1662,0,"mercredi",14.5,0,2
2021-06-23 16:20:24,241,0,"mercredi",14.5,0,2
2021-06-23 16:09:31,949,0,"mercredi",14.5,0,2
2021-06-09 16:05:30,501,0,"mercredi",24.1,0,2
2021-07-14 07:54:54,1279,0,"mercredi",24.2,0,1
2021-07-07 07:41:15,255,0,"mercredi",16.4,0,1
2021-07-14 08:46:47,168,0,"mercredi",24.2,0,1
2021-07-21 07:35:35,999,0,"mercredi",20,1.5,1
2021-07-07 07:08:14,1031,0,"mercredi",16.4,0,1
2021-07-21 20:52:37,1875,0,"mercredi",20,1.5,3
2021-07-07 12:38:21,1101,0,"mercredi",16.4,0,3
2021-07-28 14:17:29,1824,0,"mercredi",19.2,0,3
2021-07-07 00:17:23,804,0,"mercredi",16.4,0,3
2021-07-28 21:39:23,2640,0,"mercredi",19.2,0,3
2021-07-21 18:18:59,596,0,"mercredi",20,1.5,2
2021-07-28 18:55:09,1339,0,"mercredi",19.2,0,2
2021-07-14 15:28:44,267,0,"mercredi",24.2,0,2
2021-07-28 15:18:44,1283,0,"mercredi",19.2,0,2
2021-07-21 17:27:02,1436,0,"mercredi",20,1.5,2
2021-08-25 09:02:23,716,0,"mercredi",26.6,0,1
2021-08-04 08:40:43,673,0,"mercredi",21.1,0.2,1
2021-08-18 09:55:38,833,0,"mercredi",25.4,0,1
2021-08-18 09:18:01,863,0,"mercredi",25.4,0,1
2021-08-04 09:37:10,419,0,"mercredi",21.1,0.2,1
2021-08-25 22:13:30,479,0,"mercredi",26.6,0,3
2021-08-18 20:35:13,470,0,"mercredi",25.4,0,3
2021-08-18 12:46:12,764,0,"mercredi",25.4,0,3
2021-08-18 14:51:41,351,0,"mercredi",25.4,0,3
2021-08-25 13:06:08,1377,0,"mercredi",26.6,0,3
2021-08-11 18:47:09,929,0,"mercredi",27,5,2
2021-08-04 18:28:16,3605,0,"mercredi",21.1,0.2,2
2021-08-11 16:38:50,402,0,"mercredi",27,5,2
2021-08-04 18:31:37,257,0,"mercredi",21.1,0.2,2
2021-08-04 15:21:05,2413,0,"mercredi",21.1,0.2,2
2021-09-29 09:39:14,2161,0,"mercredi",11.2,0,1
2021-09-01 09:08:57,451,0,"mercredi",18,0,1
2021-09-22 08:35:27,637,0,"mercredi",20.8,0.2,1
2021-09-29 07:21:21,968,0,"mercredi",11.2,0,1
2021-09-22 07:25:47,1694,0,"mercredi",20.8,0.2,1
2021-09-01 00:50:47,1132,0,"mercredi",18,0,3
2021-09-22 14:07:35,267,0,"mercredi",20.8,0.2,3
2021-09-15 00:36:59,2352,0,"mercredi",17.6,11.1,3
2021-09-15 12:13:17,524,0,"mercredi",17.6,11.1,3
2021-09-08 20:24:19,136,0,"mercredi",18.6,1,3
2021-09-01 18:34:22,2894,0,"mercredi",18,0,2
2021-09-08 18:07:47,181,0,"mercredi",18.6,1,2
2021-09-01 15:33:45,416,0,"mercredi",18,0,2
2021-09-22 15:06:02,781,0,"mercredi",20.8,0.2,2
2021-09-22 18:49:30,675,0,"mercredi",20.8,0.2,2
2021-10-13 07:10:57,566,0,"mercredi",16.7,0,1
2021-10-20 08:16:14,2204,0,"mercredi",11.8,0,1
2021-10-27 09:28:56,114,0,"mercredi",9.6,0,1
2021-10-27 08:31:55,628,0,"mercredi",9.6,0,1
2021-10-20 09:41:59,480,0,"mercredi",11.8,0,1
2021-10-20 13:43:13,771,0,"mercredi",11.8,0,3
2021-10-27 21:36:05,2013,0,"mercredi",9.6,0,3
2021-10-13 01:55:20,2290,0,"mercredi",16.7,0,3
2021-10-20 12:48:43,1254,0,"mercredi",11.8,0,3
2021-10-06 19:57:24,875,0,"mercredi",14.3,0,3
2021-10-06 18:09:47,263,0,"mercredi",14.3,0,2
2021-10-13 18:36:13,160,0,"mercredi",16.7,0,2
2021-10-20 17:04:41,3621,0,"mercredi",11.8,0,2
2021-10-13 16:34:36,472,0,"mercredi",16.7,0,2
2021-10-06 18:46:15,4232,0,"mercredi",14.3,0,2
2021-05-21 07:48:33,834,1,"vendredi",25.3,0,1
2021-05-07 07:41:01,557,1,"vendredi",9.7,0,1
2021-05-07 07:13:54,439,1,"vendredi",9.7,0,1
2021-05-21 08:01:36,1983,1,"vendredi",25.3,0,1
2021-05-28 08:30:23,720,1,"vendredi",7.8,0,1
2021-05-28 21:22:30,2273,1,"vendredi",7.8,0,3
2021-05-28 22:58:12,445,1,"vendredi",7.8,0,3
2021-05-21 20:37:10,1334,1,"vendredi",25.3,0,3
2021-05-21 01:04:50,337,1,"vendredi",25.3,0,3
2021-05-21 19:19:25,703,1,"vendredi",25.3,0,3
2021-05-07 16:56:32,1491,1,"vendredi",9.7,0,2
2021-05-07 18:32:35,1133,1,"vendredi",9.7,0,2
2021-05-28 15:30:43,847,1,"vendredi",7.8,0,2
2021-05-21 17:43:55,732,1,"vendredi",25.3,0,2
2021-05-21 18:32:20,323,1,"vendredi",25.3,0,2
2021-06-11 09:21:06,981,1,"vendredi",19.7,0.2,1
2021-06-04 08:55:25,630,1,"vendredi",22,0,1
2021-06-18 08:46:03,1399,1,"vendredi",21.2,4.8,1
2021-06-04 09:57:02,332,1,"vendredi",22,0,1
2021-06-11 07:45:14,487,1,"vendredi",19.7,0.2,1
2021-06-11 01:36:05,1210,1,"vendredi",19.7,0.2,3
2021-06-04 11:52:42,369,1,"vendredi",22,0,3
2021-06-25 13:03:52,335,1,"vendredi",22.2,0,3
2021-06-18 00:46:57,1159,1,"vendredi",21.2,4.8,3
2021-06-25 13:38:19,663,1,"vendredi",22.2,0,3
2021-06-11 18:55:35,535,1,"vendredi",19.7,0.2,2
2021-06-25 16:08:47,718,1,"vendredi",22.2,0,2
2021-06-25 15:44:24,833,1,"vendredi",22.2,0,2
2021-06-25 17:46:57,739,1,"vendredi",22.2,0,2
2021-06-11 17:18:25,897,1,"vendredi",19.7,0.2,2
2021-07-09 07:56:54,567,1,"vendredi",18.1,0,1
2021-07-09 08:57:10,988,1,"vendredi",18.1,0,1
2021-07-30 09:00:01,1237,1,"vendredi",16.5,0,1
2021-07-02 06:25:37,253,1,"vendredi",17.6,0,1
2021-07-30 07:38:18,475,1,"vendredi",16.5,0,1
2021-07-30 19:31:36,631,1,"vendredi",16.5,0,3
2021-07-09 00:39:23,424,1,"vendredi",18.1,0,3
2021-07-23 14:42:36,369,1,"vendredi",21,0,3
2021-07-16 00:18:23,409,1,"vendredi",22,0,3
2021-07-23 13:39:51,298,1,"vendredi",21,0,3
2021-07-30 18:00:29,255,1,"vendredi",16.5,0,2
2021-07-16 18:29:34,629,1,"vendredi",22,0,2
2021-07-09 17:32:24,295,1,"vendredi",18.1,0,2
2021-07-30 15:44:29,347,1,"vendredi",16.5,0,2
2021-07-09 15:31:52,478,1,"vendredi",18.1,0,2
2021-08-20 06:37:31,1372,1,"vendredi",25.9,0,1
2021-08-13 08:36:53,1275,1,"vendredi",27,0.2,1
2021-08-13 08:47:22,244,1,"vendredi",27,0.2,1
2021-08-06 06:14:17,486,1,"vendredi",25.1,0.2,1
2021-08-06 06:34:21,1157,1,"vendredi",25.1,0.2,1
2021-08-27 21:00:00,483,1,"vendredi",21.2,0,3
2021-08-27 20:35:15,289,1,"vendredi",21.2,0,3
2021-08-27 23:00:04,313,1,"vendredi",21.2,0,3
2021-08-27 12:17:35,2355,1,"vendredi",21.2,0,3
2021-08-27 12:10:30,612,1,"vendredi",21.2,0,3
2021-08-27 17:17:59,471,1,"vendredi",21.2,0,2
2021-08-27 17:27:39,594,1,"vendredi",21.2,0,2
2021-08-13 17:02:47,591,1,"vendredi",27,0.2,2
2021-08-13 17:32:25,491,1,"vendredi",27,0.2,2
2021-08-20 15:30:26,560,1,"vendredi",25.9,0,2
2021-09-10 07:26:41,1555,1,"vendredi",17.1,0.3,1
2021-09-03 09:57:21,976,1,"vendredi",18,0,1
2021-09-03 09:03:28,645,1,"vendredi",18,0,1
2021-09-10 08:36:40,796,1,"vendredi",17.1,0.3,1
2021-09-10 07:38:45,908,1,"vendredi",17.1,0.3,1
2021-09-17 23:54:32,606,1,"vendredi",19.8,0,3
2021-09-17 13:53:19,316,1,"vendredi",19.8,0,3
2021-09-03 20:11:08,137,1,"vendredi",18,0,3
2021-09-03 22:27:00,251,1,"vendredi",18,0,3
2021-09-17 05:51:04,1620,1,"vendredi",19.8,0,3
2021-09-24 15:46:23,809,1,"vendredi",18.3,26.5,2
2021-09-10 18:05:49,866,1,"vendredi",17.1,0.3,2
2021-09-03 15:02:07,828,1,"vendredi",18,0,2
2021-09-24 17:26:02,375,1,"vendredi",18.3,26.5,2
2021-09-17 15:19:03,534,1,"vendredi",19.8,0,2
2021-10-22 06:50:36,1644,1,"vendredi",8.7,13.8,1
2021-10-08 07:40:29,290,1,"vendredi",15.4,0,1
2021-10-29 09:24:03,1332,1,"vendredi",7.8,0,1
2021-10-15 07:48:05,857,1,"vendredi",18.4,0,1
2021-10-29 07:58:34,1070,1,"vendredi",7.8,0,1
2021-10-08 20:19:10,222,1,"vendredi",15.4,0,3
2021-10-08 14:17:55,331,1,"vendredi",15.4,0,3
2021-10-01 23:31:05,235,1,"vendredi",12.5,0,3
2021-10-29 00:12:10,1578,1,"vendredi",7.8,0,3
2021-10-08 19:17:08,2136,1,"vendredi",15.4,0,3
2021-10-15 18:33:08,810,1,"vendredi",18.4,0,2
2021-10-08 17:17:44,394,1,"vendredi",15.4,0,2
2021-10-01 17:53:04,215,1,"vendredi",12.5,0,2
2021-10-01 17:31:39,863,1,"vendredi",12.5,0,2
2021-10-01 17:03:08,183,1,"vendredi",12.5,0,2
2021-05-03 09:08:32,348,1,"lundi",7.6,0,1
2021-05-10 07:41:45,223,1,"lundi",11.4,0,1
2021-05-31 08:17:59,1453,1,"lundi",15.7,0,1
2021-05-31 08:29:48,1065,1,"lundi",15.7,0,1
2021-05-17 08:55:43,637,1,"lundi",17.9,0.2,1
2021-05-24 20:14:17,402,1,"lundi",14.4,0,3
2021-05-24 19:30:01,472,1,"lundi",14.4,0,3
2021-05-03 05:52:00,299,1,"lundi",7.6,0,3
2021-05-31 19:29:33,177,1,"lundi",15.7,0,3
2021-05-31 20:51:04,746,1,"lundi",15.7,0,3
2021-05-03 17:38:43,1172,1,"lundi",7.6,0,2
2021-05-17 18:32:13,256,1,"lundi",17.9,0.2,2
2021-05-24 16:50:25,1429,1,"lundi",14.4,0,2
2021-05-17 16:28:38,1263,1,"lundi",17.9,0.2,2
2021-05-24 16:27:19,1780,1,"lundi",14.4,0,2
2021-06-28 07:15:43,1529,1,"lundi",27,2.3,1
2021-06-21 09:47:22,1676,1,"lundi",24.1,2.9,1
2021-06-28 06:22:48,425,1,"lundi",27,2.3,1
2021-06-28 08:34:55,257,1,"lundi",27,2.3,1
2021-06-28 07:56:38,333,1,"lundi",27,2.3,1
2021-06-28 11:44:32,431,1,"lundi",27,2.3,3
2021-06-21 14:33:05,178,1,"lundi",24.1,2.9,3
2021-06-14 14:44:09,444,1,"lundi",20.6,7.8,3
2021-06-14 21:01:02,1700,1,"lundi",20.6,7.8,3
2021-06-21 22:43:03,467,1,"lundi",24.1,2.9,3
2021-06-07 18:01:59,244,1,"lundi",27.6,0,2
2021-06-28 16:36:40,1608,1,"lundi",27,2.3,2
2021-06-21 15:41:37,1543,1,"lundi",24.1,2.9,2
2021-06-21 17:58:02,667,1,"lundi",24.1,2.9,2
2021-06-21 17:37:52,347,1,"lundi",24.1,2.9,2
2021-07-19 06:56:53,313,1,"lundi",23.3,0,1
2021-07-26 09:39:19,992,1,"lundi",23.5,0,1
2021-07-19 08:42:17,914,1,"lundi",23.3,0,1
2021-07-12 06:26:10,360,1,"lundi",23.1,0,1
2021-07-05 07:42:20,936,1,"lundi",20.2,0,1
2021-07-12 13:34:05,1241,1,"lundi",23.1,0,3
2021-07-12 12:26:13,1898,1,"lundi",23.1,0,3
2021-07-05 14:31:35,470,1,"lundi",20.2,0,3
2021-07-26 21:44:43,656,1,"lundi",23.5,0,3
2021-07-19 14:15:25,1197,1,"lundi",23.3,0,3
2021-07-26 17:26:36,296,1,"lundi",23.5,0,2
2021-07-05 18:13:56,897,1,"lundi",20.2,0,2
2021-07-12 17:53:49,357,1,"lundi",23.1,0,2
2021-07-19 17:47:10,710,1,"lundi",23.3,0,2
2021-07-05 16:13:22,129,1,"lundi",20.2,0,2
2021-08-23 07:58:12,1485,1,"lundi",26.7,0,1
2021-08-30 09:54:45,554,1,"lundi",24.8,5.3,1
2021-08-16 09:39:40,850,1,"lundi",19.5,0,1
2021-08-09 08:34:24,630,1,"lundi",25.2,0.2,1
2021-08-02 09:37:52,1115,1,"lundi",18.8,0,1
2021-08-09 05:59:20,319,1,"lundi",25.2,0.2,3
2021-08-23 20:38:58,538,1,"lundi",26.7,0,3
2021-08-16 12:03:24,491,1,"lundi",19.5,0,3
2021-08-09 11:55:32,148,1,"lundi",25.2,0.2,3
2021-08-09 14:11:04,290,1,"lundi",25.2,0.2,3
2021-08-30 15:13:12,1794,1,"lundi",24.8,5.3,2
2021-08-16 16:15:03,693,1,"lundi",19.5,0,2
2021-08-30 18:53:00,413,1,"lundi",24.8,5.3,2
2021-08-30 17:45:44,2028,1,"lundi",24.8,5.3,2
2021-08-16 16:46:33,372,1,"lundi",19.5,0,2
2021-09-13 07:42:46,862,1,"lundi",17.3,0.2,1
2021-09-13 08:33:42,1531,1,"lundi",17.3,0.2,1
2021-09-13 08:37:57,178,1,"lundi",17.3,0.2,1
2021-09-13 08:58:01,446,1,"lundi",17.3,0.2,1
2021-09-20 08:44:43,514,1,"lundi",17.3,0,1
2021-09-06 20:25:33,269,1,"lundi",17.4,6.3,3
2021-09-13 20:16:49,519,1,"lundi",17.3,0.2,3
2021-09-20 19:07:31,1217,1,"lundi",17.3,0,3
2021-09-13 20:56:40,577,1,"lundi",17.3,0.2,3
2021-09-20 12:05:38,1061,1,"lundi",17.3,0,3
2021-09-20 17:38:04,516,1,"lundi",17.3,0,2
2021-09-06 18:02:27,723,1,"lundi",17.4,6.3,2
2021-09-13 15:43:08,1416,1,"lundi",17.3,0.2,2
2021-09-20 17:14:30,160,1,"lundi",17.3,0,2
2021-09-13 18:04:10,631,1,"lundi",17.3,0.2,2
2021-10-11 09:46:00,259,1,"lundi",18.4,0,1
2021-10-04 08:24:19,574,1,"lundi",12.2,0,1
2021-10-04 08:25:11,395,1,"lundi",12.2,0,1
2021-10-18 07:47:07,445,1,"lundi",9.7,0.7,1
2021-10-25 09:21:31,972,1,"lundi",6.5,0.5,1
2021-10-25 19:18:11,454,1,"lundi",6.5,0.5,3
2021-10-11 04:19:15,276,1,"lundi",18.4,0,3
2021-10-04 11:47:12,270,1,"lundi",12.2,0,3
2021-10-04 21:22:42,422,1,"lundi",12.2,0,3
2021-10-11 02:21:52,488,1,"lundi",18.4,0,3
2021-10-18 16:40:23,787,1,"lundi",9.7,0.7,2
2021-10-11 15:08:26,162,1,"lundi",18.4,0,2
2021-10-11 18:05:58,178,1,"lundi",18.4,0,2
2021-10-18 17:55:35,606,1,"lundi",9.7,0.7,2
2021-10-11 17:01:11,357,1,"lundi",18.4,0,2
2021-05-29 09:42:44,1103,1,"samedi",11.4,0,1
2021-05-08 07:34:48,78,1,"samedi",11.7,0,1
2021-05-29 08:24:56,217,1,"samedi",11.4,0,1
2021-05-15 08:32:43,256,1,"samedi",17.7,0.2,1
2021-05-15 09:59:26,260,1,"samedi",17.7,0.2,1
2021-05-22 14:33:18,1115,1,"samedi",23.6,0.3,3
2021-05-01 19:20:41,540,1,"samedi",5.9,0,3
2021-05-29 01:04:33,1105,1,"samedi",11.4,0,3
2021-05-29 02:26:22,810,1,"samedi",11.4,0,3
2021-05-22 12:58:24,874,1,"samedi",23.6,0.3,3
2021-05-08 15:59:51,630,1,"samedi",11.7,0,2
2021-05-08 18:09:54,742,1,"samedi",11.7,0,2
2021-05-29 17:39:03,962,1,"samedi",11.4,0,2
2021-05-29 16:49:52,747,1,"samedi",11.4,0,2
2021-05-29 18:39:43,1349,1,"samedi",11.4,0,2
2021-06-19 08:38:55,442,1,"samedi",20.7,1.9,1
2021-06-19 08:09:11,192,1,"samedi",20.7,1.9,1
2021-06-12 07:24:24,2138,1,"samedi",19.3,0,1
2021-06-19 09:23:41,356,1,"samedi",20.7,1.9,1
2021-06-19 06:14:21,328,1,"samedi",20.7,1.9,1
2021-06-19 14:35:04,1262,1,"samedi",20.7,1.9,3
2021-06-05 12:03:35,763,1,"samedi",22.4,14.2,3
2021-06-12 11:13:13,1545,1,"samedi",19.3,0,3
2021-06-19 19:19:20,2227,1,"samedi",20.7,1.9,3
2021-06-12 12:39:41,1167,1,"samedi",19.3,0,3
2021-06-05 16:43:34,937,1,"samedi",22.4,14.2,2
2021-06-19 16:59:14,269,1,"samedi",20.7,1.9,2
2021-06-12 16:05:22,445,1,"samedi",19.3,0,2
2021-06-12 15:39:37,851,1,"samedi",19.3,0,2
2021-06-05 16:26:19,421,1,"samedi",22.4,14.2,2
2021-07-03 09:17:41,756,1,"samedi",16.5,0,1
2021-07-03 07:38:37,799,1,"samedi",16.5,0,1
2021-07-10 09:40:48,261,1,"samedi",19,0,1
2021-07-03 08:37:37,811,1,"samedi",16.5,0,1
2021-07-03 09:21:08,272,1,"samedi",16.5,0,1
2021-07-10 10:50:01,492,1,"samedi",19,0,3
2021-07-10 14:46:19,1408,1,"samedi",19,0,3
2021-07-31 14:42:53,4676,1,"samedi",17.9,0,3
2021-07-31 13:02:46,587,1,"samedi",17.9,0,3
2021-07-24 19:21:36,218,1,"samedi",21.9,0.6,3
2021-07-03 16:54:26,691,1,"samedi",16.5,0,2
2021-07-24 15:36:39,2281,1,"samedi",21.9,0.6,2
2021-07-03 16:32:51,232,1,"samedi",16.5,0,2
2021-07-24 17:58:07,521,1,"samedi",21.9,0.6,2
2021-07-24 15:56:31,786,1,"samedi",21.9,0.6,2
2021-08-07 06:21:37,670,1,"samedi",23.6,0.8,1
2021-08-07 08:45:51,1374,1,"samedi",23.6,0.8,1
2021-08-14 09:12:22,1349,1,"samedi",20.9,0.2,1
2021-08-21 09:36:13,302,1,"samedi",27.5,0,1
2021-08-07 06:54:26,315,1,"samedi",23.6,0.8,1
2021-08-28 12:10:48,219,1,"samedi",18.9,0,3
2021-08-14 12:02:51,1350,1,"samedi",20.9,0.2,3
2021-08-14 00:42:30,956,1,"samedi",20.9,0.2,3
2021-08-28 00:11:10,345,1,"samedi",18.9,0,3
2021-08-21 22:34:18,877,1,"samedi",27.5,0,3
2021-08-21 15:08:13,384,1,"samedi",27.5,0,2
2021-08-07 16:33:42,195,1,"samedi",23.6,0.8,2
2021-08-28 15:48:44,284,1,"samedi",18.9,0,2
2021-08-14 17:00:30,1121,1,"samedi",20.9,0.2,2
2021-08-14 15:05:02,284,1,"samedi",20.9,0.2,2
2021-09-11 07:50:41,1267,1,"samedi",18.4,0,1
2021-09-25 09:09:48,339,1,"samedi",16.7,0,1
2021-09-04 09:33:33,894,1,"samedi",19,0,1
2021-09-25 09:38:32,849,1,"samedi",16.7,0,1
2021-09-04 09:50:03,374,1,"samedi",19,0,1
2021-09-11 12:26:53,689,1,"samedi",18.4,0,3
2021-09-18 19:19:33,386,1,"samedi",18.7,0,3
2021-09-04 11:43:34,773,1,"samedi",19,0,3
2021-09-18 13:50:32,857,1,"samedi",18.7,0,3
2021-09-04 11:45:19,852,1,"samedi",19,0,3
2021-09-18 15:10:03,1386,1,"samedi",18.7,0,2
2021-09-18 15:36:36,235,1,"samedi",18.7,0,2
2021-09-04 15:20:26,470,1,"samedi",19,0,2
2021-09-18 18:49:43,290,1,"samedi",18.7,0,2
2021-09-18 17:54:51,680,1,"samedi",18.7,0,2
2021-10-30 08:18:15,930,1,"samedi",8.2,11.6,1
2021-10-16 07:11:45,237,1,"samedi",15.8,18.7,1
2021-10-16 07:51:37,224,1,"samedi",15.8,18.7,1
2021-10-23 08:37:14,424,1,"samedi",4.9,0,1
